Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Cinnamate,3,O=C([O-])C=Cc1ccccc1>>OC(O)C=Cc1ccccc1,NADH + 2.0 H(+)>>NAD(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W', 'YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Cinnamate,4,O=C([O-])C=Cc1ccccc1.O=O>>O.O=C([O-])C=Cc1ccccc1O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Cinnamate,5,O=C([O-])C=Cc1ccccc1.O=O>>O.O=C([O-])C=Cc1ccc(O)cc1,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Cinnamate,6,O=C([O-])C=Cc1ccccc1.O=O>>O.O=C([O-])C=Cc1cccc(O)c1,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Cinnamate,7,O=C([O-])C=Cc1ccccc1>>C=Cc1ccccc1.O=C=O,H(+)>>,"['YNL169C', 'YGR087C', 'YNR043W', 'YLL028W', 'YNL052W', 'YDR380W', 'YDL080C', 'YLR044C', 'YKL088W', 'YKR072C', 'YEL021W', 'YOR128C', 'YKR097W', 'YOL052C', 'YKL184W', 'YDR539W', 'YER010C', 'YDR047W', 'YMR250W', 'YLR134W', 'YNL169C', 'YGR087C', 'YNR043W', 'YLL028W', 'YNL052W', 'YDR380W', 'YDL080C', 'YLR044C', 'YKL088W', 'YKR072C', 'YEL021W', 'YOR128C', 'YKR097W', 'YOL052C', 'YKL184W', 'YDR539W', 'YER010C', 'YDR047W', 'YMR250W', 'YLR134W']"
Cinnamate,8,O=C([O-])C=Cc1ccccc1>>O.O=C/C=C/c1ccccc1,NADH + 2.0 H(+)>>NAD(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Cinnamate,9,O=C([O-])C=Cc1ccccc1.O=O>>O=C([O-])C=CC1=CC=CC(O)C1O,NADH + H(+)>>NAD(+),['YGR234W']
β-Carotene,1,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=C[C@H]1O[C@@]1(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,2,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=C[C@H]1O[C@@]1(C)C=CC1=C(C)CCCC1(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,3,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)/C=C/C12OC1(C)CCCC2(C)C.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
β-Carotene,4,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(=O)/C=C/C=C(C)C=CC1=C(C)CCCC1(C)C.CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=C/C=C/C=O,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YJR149W', 'YIL173W', 'YJL222W']"
β-Carotene,5,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(=O)/C=C/C1=C(C)CCCC1(C)C.CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)/C=C/C=O,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YJR149W', 'YIL173W', 'YJL222W']"
β-Carotene,6,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,7,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C=CC1=C(C)CCCC1(C)C)CO.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,8,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(CO)CCCC1(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,9,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCC[C@]1(C)CO.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,10,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)[C@H](O)CCC1(C)C.O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,11,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,12,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCC(O)C1(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
β-Carotene,13,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O.O=O>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)[C@H](O)C[C@@H](O)C1(C)C.O.O,2.0 H(+) + 2.0 NADPH>>2.0 NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
β-Carotene,14,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=O)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.CC1=C(C=O)C(C)(C)CCC1,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
β-Carotene,15,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=O)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.CC1=C(C=C/C(C)=C/C=O)C(C)(C)CCC1,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
β-Carotene,16,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C.O=O>>CC(C=CC1=C(C)CCCC1(C)C)=CC=C/C(C)=C/C=O.CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
β-Carotene,17,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=C/C=C(\C)CC/C=C(\C)C=CC1=C(C)CCCC1(C)C,FADH2>>FAD + H(+),"['YLL018C-A', 'YGL091C', 'YPL252C']"
β-Carotene,18,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C>>CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=C/C=C(\C)CCC1=C(C)CCCC1(C)C,FADH2>>FAD + H(+),"['YLL018C-A', 'YGL091C', 'YPL252C']"
Betaxanthin,1,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)cc(O)c1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Betaxanthin,2,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>COc1c(O)ccc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)c1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Betaxanthin,3,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)c(O)cc1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Betaxanthin,4,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>O.O.O=C([O-])C1=CC(=CC=NCCc2ccc3c(c2)OCO3)CC(C(=O)[O-])N1,H(+) + NADPH>>NADP(+),"['YMR015C', 'YGL055W', 'YDR297W', 'YLR056W']"
Betaxanthin,5,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>COc1c2ccc(CCN=CC=C3C=C(C(=O)[O-])NC(C(=O)[O-])C3)c1O2.O.O,H(+) + NADPH>>NADP(+),[]
Betaxanthin,6,COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)ccc1O.O=O>>COc1cc(CCN=CC=C2C=C(C(=O)[O-])NC(C(=O)[O-])C2)c2cc1O2.O.O,H(+) + NADPH>>NADP(+),[]
Mandelic,1,O=C(O)C(O)c1ccccc1>>O.O=CC(O)c1ccccc1,NADH + H(+)>>NAD(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
1-Butanol,1,CCCCO.O=O>>CCCC=O.OO,>>,['YML086C']
Tyrosol,1,OCCc1ccc(O)cc1.O=O>>O.OCCc1ccc(O)c(O)c1,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YGR060W', 'YMR272C', 'YAL067C']"
Tyrosol,2,OCCc1ccc(O)cc1.O=O>>O.OCCc1ccc(O)cc1O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YGR060W', 'YMR272C', 'YAL067C']"
Itaconic acid,1,C=C(CC(=O)O)C(=O)O>>C=C(CC=O)C(=O)O.O,H(+) + NADPH>>NADP(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W', 'YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Itaconic acid,2,C=C(CC(=O)O)C(=O)O>>C=C(C=O)CC(=O)O.O,H(+) + NADPH>>NADP(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W', 'YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Itaconic acid,3,C=C(CC(=O)O)C(=O)O.[H]O[H]>>C=C(CO)C(=O)O.O=C[O-],>>H(+),"['YBR180W', 'YPR157W', 'YBR068C', 'YNL270C', 'YKR089C', 'YBR069C', 'YJR107W', 'YML059C', 'YDL210W', 'YMR298W', 'YGR263C', 'YAL049C', 'YHR189W', 'YHR163W', 'YLR020C', 'YOR348C', 'YBR219C', 'YCR073W-A', 'YNL268W', 'YEL063C', 'YJL145W', 'YBL042C', 'YOR081C', 'YCR068W', 'YGL144C', 'YMR008C', 'YPL274W', 'YMR210W', 'YBL057C', 'YOR126C', 'YMR006C', 'YFL055W', 'YHR213W', 'YCL005W-A', 'YDR058C', 'YDR508C', 'YNR034W', 'YDL109C', 'YOR097C', 'YNL323W', 'YLR208W', 'YNL242W', 'YBR132C', 'YBR294W', 'YBR204C', 'YBR164C', 'YLL052C', 'YBR296C', 'YKL094W', 'YLL061W', 'YGR248W', 'YNL012W', 'YDR367W', 'YNL142W', 'YLR092W', 'YDL219W', 'YLR380W', 'YOL020W', 'YPR027C', 'YGL258W', 'YBR058C-A', 'YOL011W', 'YCL025C', 'YEL057C', 'YHR075C', 'YPL265W', 'YLL012W', 'YMR313C', 'YJL212C', 'YBR021W', 'YDR046C', 'YGR191W', 'YLR118C', 'YKL140W', 'YIL029C', 'YFR020W']"
Astaxanthin,1,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=C/C=C(\C)C=O.CC1=C(C=O)C(C)(C)CC(O)C1=O,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Astaxanthin,2,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=C/C=C(\C)C=O.CC1=C(C=C/C(C)=C\C=O)C(C)(C)CC(O)C1=O,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Astaxanthin,3,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)[C@H](O)C1(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Astaxanthin,4,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(=O)/C=C/C1=C(C)C(=O)C(O)CC1(C)C.CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)/C=C/C=O,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YGL191W', 'YIR012W', 'YJR070C', 'YOR125C']"
Astaxanthin,5,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(=O)/C=C/C=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.CC(C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC(C)=C/C=C/C=O,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YGL191W', 'YIR012W', 'YJR070C', 'YOR125C']"
Astaxanthin,6,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O>>CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)/C=C/[C@@]12O[C@]1(C)C(=O)C(O)CC2(C)C.O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Astaxanthin,7,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.[H]O[H]>>CC(C=CC=C(C)C=CC1=C(C)CC(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C.O=O,>>,[]
Astaxanthin,8,CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C>>CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)[C@H](O)C(O)CC1(C)C,NADH + H(+)>>NAD(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
Lupeol,1,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1C[C@H](O)C2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,2,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5[C@@H](O)CC43C)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,3,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)C[C@@H](O)C(O)C(C)(C)C5CCC43C)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,4,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5C[C@H](O)C43C)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,5,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)C(CCC43C)C(C)(C)C(O)C[C@@H]5O)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,6,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)C1C1CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)C[C@@H]2O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,7,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(C[C@@H](O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,8,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1C2C3CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C)C[C@H]1O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Lupeol,9,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12.O=O>>C=C(C)C1CCC2(C)CCC3(C)C(C12)[C@@H](O)CC1C2(C)CCC(O)C(C)(C)C2CCC13C.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
